date,battery_power,blue,n_cores,pc,talk_time,touch_screen,wifi,dual_sim,four_g,three_g,clock_speed,fc,int_memory,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,price_range
6/3/2022,1195,No,4,9,17,No,No,Yes,Yes,Yes,2,1,23,0.1,82,163,1100,980,13,9,low cost
6/3/2022,1853,Yes,1,15,17,No,No,No,No,Yes,1,2,23,0.4,92,202,1951,2775,14,4,very high cost
6/3/2022,1164,No,8,18,3,No,Yes,No,Yes,Yes,1,4,19,0.9,95,729,1704,3309,15,3,very high cost
6/3/2022,1512,Yes,3,17,6,Yes,Yes,No,Yes,Yes,0.5,8,18,0.1,88,1079,1897,3607,12,10,very high cost
6/3/2022,1232,No,5,17,16,No,No,Yes,Yes,Yes,2.9,1,24,0.3,169,361,809,1257,16,10,low cost
6/3/2022,1813,Yes,3,8,14,Yes,No,Yes,Yes,Yes,0.6,0,5,0.2,198,338,1306,759,9,3,low cost
6/3/2022,946,Yes,3,20,4,Yes,No,Yes,No,No,2.6,17,5,0.1,166,1698,1771,3720,15,7,very high cost
6/3/2022,739,Yes,3,4,6,No,Yes,Yes,Yes,Yes,2.3,2,58,0.1,88,1052,1536,475,7,6,low cost
6/3/2022,704,Yes,1,10,10,Yes,Yes,No,Yes,Yes,2.7,8,29,0.2,80,1108,1509,1122,9,3,low cost
6/3/2022,1663,Yes,4,15,15,No,No,No,No,Yes,0.5,0,40,0.6,147,951,1545,1336,8,5,medium cost
6/3/2022,1966,Yes,8,18,20,Yes,No,Yes,No,No,1.4,2,40,0.9,185,1197,1987,1185,11,2,high cost
6/3/2022,1219,No,5,4,6,Yes,Yes,Yes,No,No,1,0,17,0.7,196,473,1022,705,11,3,low cost
6/3/2022,612,Yes,5,12,6,No,No,No,No,No,0.7,6,35,0.6,181,1294,1337,3169,14,9,high cost
6/3/2022,1658,Yes,1,5,15,No,Yes,No,Yes,Yes,1.4,0,39,0.7,182,410,522,3483,10,1,very high cost
6/3/2022,1263,No,5,18,17,No,Yes,No,No,No,0.5,12,64,0.3,175,178,1883,1183,14,3,medium cost
6/3/2022,1395,Yes,3,1,16,Yes,No,No,Yes,Yes,2.8,0,55,0.6,118,782,1787,3373,11,2,very high cost
6/3/2022,621,Yes,4,20,5,Yes,Yes,Yes,No,Yes,2.7,0,54,0.1,151,434,910,2801,6,1,high cost
6/3/2022,652,No,3,2,9,No,Yes,Yes,No,No,0.5,1,58,0.6,142,464,781,565,18,12,low cost
6/3/2022,1175,No,2,12,12,No,No,No,No,Yes,0.6,10,25,0.1,145,137,1501,3153,9,4,high cost
6/3/2022,561,Yes,8,10,5,Yes,Yes,No,No,Yes,1,0,11,0.1,163,492,1176,3421,16,2,high cost
6/3/2022,1137,No,5,7,17,No,No,No,Yes,Yes,2.2,6,3,0.9,173,1250,1285,316,15,14,low cost
6/3/2022,1835,Yes,7,13,14,No,No,No,Yes,Yes,2.3,4,11,0.1,193,385,583,448,18,17,low cost
6/3/2022,1170,No,6,5,2,Yes,Yes,Yes,No,Yes,2.9,2,40,0.4,169,427,684,2366,16,8,medium cost
6/3/2022,1595,Yes,4,20,9,No,Yes,Yes,Yes,Yes,0.8,0,44,0.7,85,1024,1838,3881,14,10,very high cost
6/3/2022,1719,Yes,8,7,5,No,No,No,No,No,2,0,12,0.3,122,240,904,462,6,3,low cost
6/3/2022,1770,No,7,6,17,No,No,Yes,No,Yes,2.3,0,7,0.8,128,886,1552,1480,6,1,medium cost
6/3/2022,1312,No,2,0,14,No,No,Yes,Yes,Yes,0.5,0,28,0.8,163,1233,1854,1087,17,16,medium cost
6/3/2022,1878,No,5,13,3,Yes,Yes,Yes,Yes,Yes,1.5,5,56,0.3,139,183,559,2711,8,2,high cost
6/3/2022,1871,Yes,7,14,12,Yes,Yes,No,Yes,Yes,2,7,20,0.1,81,88,1682,2144,13,12,high cost
6/3/2022,922,No,7,15,4,Yes,Yes,Yes,Yes,Yes,1.5,1,35,0.9,188,1016,1383,1165,19,6,low cost
7/3/2022,1975,Yes,8,11,13,Yes,No,No,Yes,Yes,1.5,6,16,0.9,128,80,655,2998,5,4,high cost
7/3/2022,1212,No,4,8,4,Yes,Yes,No,Yes,Yes,2.6,1,46,0.3,102,611,1715,2249,14,3,high cost
7/3/2022,1430,Yes,3,5,17,No,Yes,No,No,No,0.9,3,56,0.1,179,569,906,752,17,8,low cost
7/3/2022,1958,Yes,2,3,3,No,No,Yes,No,No,1.9,0,4,0.2,190,304,637,1409,16,5,medium cost
7/3/2022,1836,Yes,7,15,5,Yes,No,Yes,Yes,Yes,2.1,0,30,0.2,184,276,1230,3072,7,3,very high cost
7/3/2022,557,Yes,3,0,3,No,Yes,No,No,Yes,1.6,0,24,0.5,125,1131,1315,1305,12,8,low cost
7/3/2022,539,Yes,7,14,9,No,No,Yes,No,No,0.6,9,21,0.1,145,551,599,3597,14,5,high cost
7/3/2022,880,No,8,15,6,Yes,Yes,Yes,No,No,0.5,1,44,0.5,172,436,1302,3132,8,7,high cost
7/3/2022,1369,Yes,1,7,18,Yes,Yes,Yes,No,No,1.8,6,34,0.5,162,553,727,3856,18,4,very high cost
7/3/2022,1109,Yes,1,9,7,Yes,Yes,Yes,No,Yes,2.7,1,39,0.4,98,1391,1787,1524,15,10,medium cost
7/3/2022,843,No,5,6,20,No,Yes,Yes,No,Yes,1.8,0,16,0.1,166,981,1096,3673,12,1,very high cost
7/3/2022,598,No,2,10,7,No,Yes,Yes,No,Yes,2.3,7,21,0.7,196,680,1173,3293,8,4,high cost
7/3/2022,972,Yes,4,2,19,No,Yes,Yes,No,Yes,2.7,1,5,1,126,687,816,3035,12,7,high cost
7/3/2022,1944,Yes,6,18,13,Yes,No,No,Yes,Yes,0.5,5,36,0.1,197,1060,1970,584,17,14,medium cost
7/3/2022,1225,No,7,1,15,Yes,No,Yes,Yes,Yes,0.7,0,2,0.6,138,217,1101,2675,12,11,high cost
7/3/2022,644,Yes,1,16,19,No,Yes,Yes,Yes,Yes,1.3,7,30,0.5,114,1140,1654,2382,9,0,high cost
7/3/2022,1919,No,4,6,12,No,Yes,No,Yes,Yes,1.5,5,48,0.8,150,304,1191,1391,19,13,medium cost
7/3/2022,501,No,4,19,2,No,Yes,No,Yes,Yes,2.3,12,54,0.3,131,504,1089,2346,13,12,medium cost
7/3/2022,1620,Yes,3,3,18,No,No,Yes,Yes,Yes,2.2,0,30,0.2,185,832,1033,606,6,0,low cost
7/3/2022,1227,Yes,3,3,12,Yes,Yes,Yes,No,No,1.1,0,34,0.2,130,935,1781,1324,7,3,medium cost
7/3/2022,1359,Yes,6,3,4,Yes,Yes,Yes,Yes,Yes,0.5,1,58,0.5,107,446,901,1076,16,8,low cost
7/3/2022,1914,No,8,2,8,No,Yes,No,No,Yes,0.7,1,35,0.6,118,942,1701,643,17,1,medium cost
7/3/2022,1645,Yes,7,2,20,No,No,No,No,Yes,1.8,1,21,0.7,123,897,1308,783,10,8,low cost
7/3/2022,1063,Yes,5,2,5,No,Yes,No,Yes,Yes,1.1,0,26,0.8,101,1208,1232,3809,17,16,very high cost
7/3/2022,946,No,8,0,16,Yes,No,No,Yes,Yes,2.1,0,19,0.2,154,159,630,2104,7,4,medium cost
7/3/2022,1231,No,3,10,6,Yes,No,Yes,No,Yes,1.2,5,54,0.8,185,632,1184,1762,5,3,medium cost
7/3/2022,1397,No,6,18,11,Yes,Yes,Yes,No,Yes,2.9,13,9,0.5,87,1308,1991,3137,12,1,very high cost
7/3/2022,701,Yes,3,11,17,Yes,Yes,No,No,Yes,0.7,7,15,0.5,160,1002,1256,1756,6,3,medium cost
7/3/2022,570,Yes,7,5,14,No,No,Yes,No,No,0.5,2,9,0.3,111,1331,1917,3663,14,10,very high cost
7/3/2022,1993,Yes,8,11,9,No,No,No,Yes,Yes,0.5,10,27,0.3,147,150,510,2437,14,0,high cost
7/3/2022,955,No,5,8,9,Yes,Yes,Yes,No,Yes,0.5,4,43,0.9,143,1248,1511,1432,12,9,medium cost
7/3/2022,924,No,8,6,12,No,No,Yes,Yes,Yes,0.5,0,47,0.3,167,108,1813,1620,17,15,medium cost
7/3/2022,600,No,5,2,9,No,No,No,No,No,0.5,0,14,0.8,112,320,747,1655,18,0,low cost
7/3/2022,518,No,7,1,8,No,Yes,Yes,No,Yes,0.8,0,3,0.1,178,437,1947,2832,5,0,high cost
7/3/2022,1063,Yes,6,10,5,Yes,No,No,Yes,Yes,2.5,0,31,0.9,95,295,935,961,16,6,low cost
7/3/2022,920,Yes,3,3,2,No,Yes,No,No,No,0.5,2,46,0.8,149,1058,1421,2608,6,0,high cost
7/3/2022,1715,No,5,6,13,No,No,No,Yes,Yes,1.9,4,3,0.1,171,79,1652,514,7,4,low cost
7/3/2022,1841,Yes,8,8,18,No,Yes,Yes,No,No,1.3,6,14,0.6,167,593,672,2304,7,1,high cost
7/3/2022,543,Yes,5,7,5,Yes,No,Yes,Yes,Yes,0.5,4,60,0.7,132,693,1031,933,14,0,low cost
7/3/2022,1762,Yes,1,14,20,Yes,Yes,Yes,Yes,Yes,2.7,13,25,0.9,189,300,527,1896,14,10,medium cost
7/3/2022,1112,Yes,4,16,20,Yes,No,Yes,No,Yes,0.5,1,53,0.6,121,234,739,3655,7,3,very high cost
7/3/2022,709,Yes,1,0,16,Yes,Yes,Yes,No,No,2,0,35,0.1,136,1545,1596,1973,12,9,medium cost
7/3/2022,1315,Yes,7,16,13,No,No,No,No,No,2.6,7,64,0.8,128,59,575,3278,6,3,high cost
7/3/2022,1762,Yes,8,11,11,Yes,No,No,Yes,Yes,2.5,10,15,0.3,107,1103,1364,2183,8,3,high cost
7/3/2022,1462,Yes,7,18,13,No,Yes,Yes,No,Yes,1.7,1,25,0.2,182,91,1478,824,15,5,low cost
7/3/2022,571,No,7,20,8,Yes,No,Yes,No,Yes,1.6,8,35,0.2,186,177,1282,2598,13,5,medium cost
7/3/2022,666,Yes,3,13,9,Yes,Yes,Yes,Yes,Yes,0.5,7,54,0.4,81,58,1353,1254,15,9,low cost
7/3/2022,1994,No,8,7,20,No,Yes,Yes,Yes,Yes,1.5,2,7,0.5,146,447,1435,3622,7,0,very high cost
7/3/2022,1583,Yes,7,16,2,No,Yes,Yes,No,Yes,2.1,11,14,0.7,148,942,1651,1704,17,13,high cost
7/3/2022,1778,No,4,17,9,Yes,No,Yes,Yes,Yes,1.4,3,45,1,132,88,516,1624,15,13,medium cost
7/3/2022,1926,Yes,6,17,17,Yes,No,No,Yes,Yes,1.1,13,50,0.2,179,371,1000,3809,17,12,very high cost
7/3/2022,966,Yes,4,10,5,No,Yes,No,Yes,Yes,0.6,9,50,0.2,117,1446,1754,2574,10,1,high cost
7/3/2022,568,No,3,4,9,No,No,No,No,Yes,2,1,36,0.3,179,181,1703,950,17,9,low cost
7/3/2022,1897,No,8,2,3,Yes,Yes,No,Yes,Yes,3,1,21,0.5,192,1311,1935,273,17,6,low cost
7/3/2022,1695,No,3,9,15,Yes,Yes,Yes,Yes,Yes,0.5,6,46,0.7,200,1791,1898,446,16,13,medium cost
7/3/2022,1623,Yes,7,12,17,Yes,No,No,Yes,Yes,1.2,6,61,0.9,120,1568,1832,1510,12,10,high cost
7/3/2022,914,Yes,4,0,2,Yes,Yes,No,Yes,Yes,0.5,0,26,0.7,147,706,721,1122,12,9,low cost
7/3/2022,1721,Yes,4,5,5,Yes,Yes,Yes,Yes,Yes,0.5,4,33,0.5,128,871,1048,707,19,2,low cost
7/3/2022,890,Yes,8,13,3,No,No,Yes,No,No,2.2,4,44,0.5,198,1074,1873,751,7,3,low cost
7/3/2022,600,No,3,7,8,No,No,No,No,Yes,0.5,1,48,0.8,191,501,1465,3393,12,7,high cost
7/3/2022,1677,No,6,8,12,No,No,Yes,No,Yes,1.8,4,11,0.7,124,271,1477,3771,15,6,very high cost
7/3/2022,723,No,4,3,16,No,No,No,Yes,Yes,0.5,0,3,0.2,168,920,1748,1851,15,3,medium cost
7/3/2022,638,No,4,17,9,Yes,No,Yes,No,Yes,1.7,11,27,0.5,102,1171,1383,2735,7,2,high cost
7/3/2022,852,No,7,13,7,Yes,No,Yes,Yes,Yes,1,4,62,0.7,104,293,1159,2253,17,4,medium cost
7/3/2022,1979,Yes,7,1,14,Yes,No,Yes,No,No,1.6,0,32,0.2,165,833,1630,452,13,6,low cost
7/3/2022,710,Yes,5,9,18,Yes,No,No,No,No,0.5,6,32,0.8,151,485,857,1419,12,11,low cost
7/3/2022,1034,No,3,4,7,No,No,Yes,Yes,Yes,2.6,2,45,0.3,190,182,1293,969,15,1,low cost
7/3/2022,600,No,1,11,5,No,No,Yes,Yes,Yes,2.5,8,22,0.1,145,207,1162,3441,19,1,high cost
7/3/2022,1027,No,2,7,12,No,No,No,Yes,Yes,0.5,2,64,0.9,103,1698,1747,3786,17,12,very high cost
7/3/2022,1260,No,6,6,8,Yes,No,No,Yes,Yes,0.6,5,13,1,106,165,736,2710,13,1,high cost
7/3/2022,1793,No,6,17,15,Yes,Yes,Yes,No,Yes,1.8,10,12,0.5,169,1086,1418,3533,16,14,very high cost
7/3/2022,675,No,5,15,13,No,Yes,No,No,Yes,2.3,10,60,0.9,144,192,757,1735,7,0,low cost
7/3/2022,658,Yes,7,3,20,No,No,No,Yes,Yes,2.7,0,12,0.9,103,1156,1750,3587,14,11,very high cost
7/3/2022,1694,Yes,7,7,2,Yes,No,No,Yes,Yes,0.6,0,34,0.3,102,377,549,2298,17,5,high cost
7/3/2022,804,Yes,1,13,11,No,No,Yes,Yes,Yes,0.8,12,41,0.9,89,709,818,2027,11,5,medium cost
7/3/2022,1713,No,7,3,20,No,Yes,Yes,No,Yes,2.5,1,27,0.9,127,729,974,2406,13,10,high cost
7/3/2022,706,No,3,19,4,No,Yes,No,Yes,Yes,0.5,13,31,0.1,108,543,938,2419,8,7,medium cost
7/3/2022,1362,No,7,9,18,Yes,Yes,No,No,No,0.5,3,25,0.8,131,553,1505,995,7,6,low cost
7/3/2022,1527,No,5,14,11,Yes,Yes,No,Yes,Yes,2.7,10,60,0.1,154,526,1116,2078,5,3,high cost
7/3/2022,768,No,2,1,7,No,Yes,Yes,No,No,0.5,0,19,0.9,159,637,991,1145,19,1,low cost
7/3/2022,1314,No,4,12,4,Yes,Yes,Yes,Yes,Yes,2.9,8,41,0.1,155,113,577,626,10,4,low cost
7/3/2022,705,Yes,6,9,18,Yes,Yes,No,Yes,Yes,0.5,5,57,0.9,155,1114,1374,1509,15,11,medium cost
7/3/2022,1403,No,5,3,9,No,Yes,No,Yes,Yes,2.7,2,26,0.1,164,461,1251,3371,13,9,very high cost
7/3/2022,1486,No,4,15,15,Yes,No,No,No,No,2.6,7,52,0.1,85,1430,1747,297,13,1,low cost
7/3/2022,781,No,5,7,5,No,Yes,No,No,No,1.1,2,38,0.4,198,304,1674,3508,13,8,very high cost
7/3/2022,986,Yes,8,3,19,No,No,No,Yes,Yes,1.5,1,23,0.8,183,471,800,2385,16,9,medium cost
7/3/2022,1310,No,1,14,19,No,Yes,No,No,No,1.4,0,33,0.4,105,806,1016,1301,13,12,medium cost
7/3/2022,560,Yes,3,12,7,No,Yes,Yes,Yes,Yes,2,6,57,0.3,81,80,1327,2167,11,10,medium cost
7/3/2022,1348,No,5,6,8,No,Yes,No,No,Yes,1.3,0,43,0.4,116,204,501,3914,10,3,very high cost
7/3/2022,1567,No,6,6,18,No,No,Yes,No,Yes,0.5,3,22,0.5,119,545,1621,2312,9,1,high cost
7/3/2022,1940,Yes,5,7,8,Yes,No,Yes,No,No,0.9,4,17,0.7,93,112,858,2297,14,6,high cost
7/3/2022,1979,Yes,3,9,2,Yes,Yes,Yes,Yes,Yes,2.9,0,19,1,176,1331,1532,411,8,2,low cost
7/3/2022,561,Yes,3,13,4,Yes,No,Yes,Yes,Yes,2.1,7,2,0.1,193,1055,1294,665,10,0,low cost
7/3/2022,1717,Yes,1,3,5,Yes,No,No,No,No,1.3,1,62,0.7,130,609,810,3226,6,4,very high cost
7/3/2022,535,No,1,4,18,Yes,No,No,Yes,Yes,1.5,1,48,0.7,113,290,811,740,11,10,low cost
7/3/2022,1413,No,5,12,4,No,No,Yes,Yes,Yes,0.5,4,39,0.1,185,1039,1318,3878,19,16,very high cost
7/3/2022,1358,No,7,0,11,No,Yes,Yes,No,No,2.5,0,20,0.6,135,1485,1655,3406,5,1,very high cost
7/3/2022,1519,No,7,8,10,Yes,Yes,No,No,Yes,2.9,2,30,0.7,112,1122,1702,2440,9,5,high cost
7/3/2022,1254,No,5,6,17,Yes,No,Yes,No,Yes,1.2,2,50,0.7,108,462,1013,3959,10,4,very high cost
7/3/2022,1591,Yes,6,7,20,Yes,No,No,Yes,Yes,2.2,3,49,0.4,154,1384,1883,3703,17,6,very high cost
7/3/2022,977,Yes,2,15,10,Yes,Yes,Yes,No,No,2.8,2,35,0.6,165,1502,1862,3714,19,3,very high cost
7/3/2022,1640,Yes,7,14,5,Yes,No,No,Yes,Yes,0.7,10,21,0.8,169,589,1301,337,16,3,low cost
7/3/2022,663,No,2,1,2,No,Yes,Yes,No,Yes,0.8,0,25,0.6,183,82,1605,3176,6,2,high cost
7/3/2022,1744,Yes,8,3,14,No,No,No,Yes,Yes,1,1,20,0.5,112,68,718,1205,18,7,medium cost
7/3/2022,1624,No,2,10,2,No,No,Yes,No,Yes,1.6,8,28,0.4,150,689,699,2473,16,11,high cost
7/3/2022,1108,Yes,7,20,4,Yes,No,Yes,Yes,Yes,1.3,14,2,0.3,169,208,1742,1229,5,3,low cost
7/3/2022,1188,Yes,2,0,16,No,Yes,Yes,Yes,Yes,1.4,0,9,0.6,114,1339,1558,2896,12,11,very high cost
7/3/2022,817,No,3,11,19,Yes,No,No,No,No,1.3,0,11,0.5,144,722,766,2039,11,6,medium cost
7/3/2022,863,No,4,13,18,No,Yes,Yes,Yes,Yes,1.6,5,6,0.7,133,717,1799,520,10,2,low cost
7/3/2022,1397,No,3,15,4,Yes,Yes,Yes,Yes,Yes,2.4,5,3,0.2,121,433,1658,1378,18,15,medium cost
7/3/2022,1108,No,5,12,16,No,No,No,No,Yes,1,3,49,0.7,140,1298,1666,3254,12,0,very high cost
7/3/2022,1068,No,7,13,7,No,No,Yes,Yes,Yes,2,1,37,0.9,184,186,1998,1803,5,4,medium cost
7/3/2022,1702,Yes,2,15,4,No,No,No,Yes,Yes,2.3,12,52,0.5,145,1397,1491,2501,16,12,very high cost
7/3/2022,808,No,4,1,12,No,Yes,Yes,No,Yes,0.5,0,8,0.1,192,618,1891,3762,15,9,very high cost
7/3/2022,1156,No,7,9,13,Yes,Yes,No,No,No,0.5,6,61,0.1,89,1214,1262,1796,16,6,medium cost
7/3/2022,1271,No,8,3,6,Yes,Yes,Yes,No,No,0.5,2,54,0.1,159,613,650,990,14,11,low cost
7/3/2022,696,No,3,8,9,No,Yes,No,No,No,0.5,6,51,0.3,197,649,907,2630,18,8,medium cost
7/3/2022,1981,Yes,6,18,13,Yes,No,Yes,No,No,1.9,13,45,0.3,175,193,1234,1380,10,1,medium cost
8/3/2022,614,No,7,2,11,Yes,Yes,Yes,Yes,Yes,1.7,0,58,0.2,128,22,519,3487,15,6,high cost
8/3/2022,1590,No,3,17,18,Yes,Yes,Yes,No,Yes,0.6,0,7,0.3,122,1464,1595,1201,12,3,medium cost
8/3/2022,1945,No,3,10,15,No,No,No,No,No,1.6,4,21,0.7,113,280,895,3015,6,1,very high cost
8/3/2022,1135,Yes,1,11,6,No,No,Yes,No,Yes,2.8,9,43,0.4,158,690,1589,3204,18,13,very high cost
8/3/2022,1049,No,6,10,6,No,No,Yes,Yes,Yes,0.6,8,2,0.3,172,39,1564,433,10,7,low cost
8/3/2022,1807,Yes,1,10,13,Yes,Yes,No,No,No,2.1,2,49,0.8,125,337,1384,1906,17,13,high cost
8/3/2022,984,Yes,7,17,13,Yes,No,No,Yes,Yes,0.5,13,42,0.8,98,1036,1611,898,16,8,low cost
8/3/2022,720,Yes,7,8,15,No,Yes,Yes,Yes,Yes,1.4,0,61,0.6,96,1347,1733,2799,5,3,very high cost
8/3/2022,1536,No,7,20,16,Yes,No,No,No,Yes,0.8,12,13,0.3,105,22,1634,2020,6,0,high cost
8/3/2022,771,Yes,4,6,20,Yes,No,No,No,No,0.5,3,25,1,86,327,922,770,12,1,low cost
8/3/2022,503,No,6,11,16,No,Yes,No,No,No,2.5,3,57,0.6,185,778,1291,305,11,8,low cost
8/3/2022,675,No,7,2,13,Yes,No,No,No,Yes,2.4,1,42,0.6,187,482,874,2953,9,5,high cost
8/3/2022,1936,Yes,7,14,9,No,Yes,Yes,Yes,Yes,1.9,13,34,0.2,182,591,1089,1671,6,1,medium cost
8/3/2022,1303,No,3,10,14,Yes,Yes,Yes,Yes,Yes,1,0,15,0.1,138,229,1604,2574,12,4,high cost
8/3/2022,1004,Yes,6,9,18,Yes,Yes,Yes,No,No,2.9,0,35,0.2,141,901,1162,3772,17,8,very high cost
8/3/2022,1972,No,2,1,17,No,No,Yes,No,No,1.2,0,37,0.7,102,715,1648,2870,16,0,very high cost
8/3/2022,1822,No,6,0,8,Yes,No,No,No,Yes,1.2,0,8,0.2,195,172,910,2577,9,5,high cost
8/3/2022,1159,Yes,1,7,3,Yes,No,No,Yes,Yes,2.8,5,18,0.5,83,681,723,2246,8,1,medium cost
8/3/2022,1782,Yes,1,13,16,No,Yes,Yes,Yes,Yes,2.8,6,58,0.8,157,867,999,2405,15,0,high cost
8/3/2022,894,No,8,20,6,Yes,Yes,Yes,No,Yes,2.1,16,16,0.7,168,286,1300,3377,5,1,high cost
8/3/2022,1884,No,1,18,7,Yes,Yes,Yes,Yes,Yes,2.1,7,43,0.8,185,451,819,3619,14,8,very high cost
8/3/2022,1648,Yes,2,3,2,No,Yes,No,Yes,Yes,0.5,1,17,0.9,142,1119,1238,1184,6,2,medium cost
8/3/2022,798,No,3,9,14,Yes,No,No,No,Yes,2.4,5,4,0.2,96,526,643,2965,15,7,high cost
8/3/2022,802,Yes,3,9,8,No,No,Yes,No,No,2.4,1,45,0.8,157,1299,1633,3713,8,3,very high cost
8/3/2022,1276,Yes,2,3,8,Yes,Yes,Yes,No,Yes,2.9,2,53,0.3,130,217,735,3798,19,10,very high cost
8/3/2022,1331,Yes,2,7,20,No,Yes,No,No,Yes,1.6,0,16,0.5,165,1109,1226,1026,13,5,medium cost
8/3/2022,1620,No,6,18,13,No,No,Yes,No,Yes,2.6,6,5,0.9,186,434,1339,1086,18,14,medium cost
8/3/2022,1996,No,4,9,12,No,Yes,No,Yes,Yes,2.5,5,51,0.4,122,671,1445,2236,8,7,high cost
8/3/2022,1092,No,1,10,20,Yes,Yes,Yes,No,No,2.7,8,45,0.8,185,1404,1424,1303,12,3,medium cost
8/3/2022,1018,Yes,5,18,2,No,Yes,Yes,No,No,0.7,7,63,0.1,155,856,883,3048,10,3,high cost
8/3/2022,545,No,3,1,19,Yes,Yes,No,Yes,Yes,0.5,0,11,0.3,131,381,1452,616,15,6,low cost
8/3/2022,554,Yes,6,10,4,Yes,Yes,No,No,No,1.3,0,12,0.1,105,85,806,3764,10,7,high cost
8/3/2022,1264,No,3,3,3,Yes,Yes,Yes,Yes,Yes,2.9,2,34,0.2,171,562,849,419,7,4,low cost
8/3/2022,1030,No,6,20,18,Yes,Yes,Yes,Yes,Yes,1.6,3,58,0.2,138,1111,1812,2858,6,2,very high cost
8/3/2022,1432,Yes,4,18,10,Yes,No,Yes,Yes,Yes,1.7,6,39,0.3,164,209,947,504,14,4,low cost
8/3/2022,558,Yes,5,4,8,Yes,Yes,No,Yes,Yes,2.8,1,49,0.8,142,997,1605,392,10,5,low cost
8/3/2022,829,No,7,1,11,No,Yes,No,No,Yes,0.5,0,56,0.6,129,91,1916,820,12,6,low cost
8/3/2022,1741,Yes,8,0,3,No,No,No,No,Yes,1.8,0,14,0.7,143,730,1895,3387,11,3,very high cost
8/3/2022,1849,Yes,5,19,19,No,Yes,No,Yes,Yes,2.3,7,15,0.4,144,606,1123,3447,14,11,very high cost
8/3/2022,733,No,7,10,2,Yes,No,No,Yes,Yes,2.1,5,7,0.2,174,445,1409,1403,15,8,low cost
8/3/2022,1872,Yes,2,2,16,No,Yes,Yes,No,No,0.9,0,16,0.5,80,286,1484,2295,15,11,high cost
8/3/2022,1853,No,6,13,8,No,Yes,Yes,No,Yes,0.5,1,27,0.3,197,985,1005,1973,10,2,high cost
8/3/2022,1149,Yes,6,5,8,No,No,No,No,Yes,2.2,4,30,0.2,106,1617,1675,3755,17,14,very high cost
8/3/2022,891,No,2,19,10,No,Yes,Yes,Yes,Yes,0.5,9,25,0.3,196,375,1724,2073,7,1,medium cost
8/3/2022,1911,Yes,8,8,11,Yes,No,No,Yes,Yes,2,7,64,0.6,163,1795,1958,3872,9,8,very high cost
8/3/2022,550,Yes,2,17,8,No,No,No,Yes,Yes,0.5,16,23,0.1,145,486,1930,302,18,5,low cost
8/3/2022,576,No,2,4,8,No,Yes,No,Yes,Yes,0.8,0,27,0.1,121,757,1518,1519,18,6,medium cost
8/3/2022,1760,No,1,2,4,Yes,No,No,Yes,Yes,1.9,1,50,0.8,198,273,1704,2549,10,8,high cost
8/3/2022,969,No,7,0,19,No,Yes,No,No,Yes,2.4,0,45,0.3,124,491,589,404,18,5,low cost
8/3/2022,1160,No,3,2,15,No,Yes,No,Yes,Yes,1.1,1,63,0.7,166,762,859,595,18,4,low cost
8/3/2022,827,No,2,16,17,Yes,Yes,Yes,Yes,Yes,1.1,2,18,0.9,160,448,821,1663,14,0,low cost
8/3/2022,1786,No,7,10,7,Yes,Yes,No,Yes,Yes,0.5,9,58,0.7,161,231,1671,2764,9,3,very high cost
8/3/2022,774,Yes,1,4,14,Yes,Yes,Yes,Yes,Yes,0.6,2,8,0.4,136,1713,1865,2614,7,0,high cost
8/3/2022,819,Yes,8,1,15,No,No,Yes,Yes,Yes,2.5,0,11,0.2,83,438,822,1094,10,5,low cost
8/3/2022,1042,No,5,16,2,No,No,No,Yes,Yes,2.2,15,11,0.6,139,68,1018,2826,18,0,high cost
8/3/2022,1368,No,7,18,5,Yes,Yes,Yes,No,No,3,10,50,0.2,97,698,829,2496,13,6,high cost
8/3/2022,1592,No,2,17,7,No,No,No,Yes,Yes,2.1,6,50,0.1,181,510,522,2103,19,8,medium cost
8/3/2022,1067,No,1,15,13,No,Yes,Yes,No,No,1.8,11,14,0.2,146,965,1009,966,5,0,low cost
8/3/2022,1892,Yes,4,10,3,Yes,Yes,No,No,Yes,0.7,5,47,0.4,110,1399,1564,2172,17,14,high cost
8/3/2022,915,No,8,17,12,Yes,No,No,No,No,1.1,6,56,0.6,187,532,1448,905,19,10,low cost
8/3/2022,774,Yes,3,18,12,Yes,No,No,Yes,Yes,2.8,7,55,0.9,124,8,896,3916,8,1,very high cost
8/3/2022,1848,Yes,2,10,3,No,Yes,Yes,Yes,Yes,1.4,2,42,0.7,179,154,605,3902,11,9,very high cost
8/3/2022,1501,No,1,15,16,Yes,Yes,No,Yes,Yes,1.1,12,2,0.2,187,198,1056,2487,13,12,high cost
8/3/2022,1614,No,3,17,13,No,No,No,Yes,Yes,1.9,8,55,0.3,188,860,1330,3914,17,13,very high cost
8/3/2022,911,Yes,5,1,17,Yes,No,No,No,No,2.9,0,46,0.1,181,461,670,363,9,5,low cost
8/3/2022,1520,No,5,8,4,No,Yes,No,Yes,Yes,0.5,1,24,0.7,199,109,1909,3233,13,3,very high cost
8/3/2022,1647,No,6,15,15,No,Yes,Yes,Yes,Yes,1.4,3,38,0.3,102,193,1185,2532,16,14,high cost
8/3/2022,1347,No,6,15,14,No,Yes,Yes,Yes,Yes,0.9,8,53,0.8,108,961,1008,3836,15,3,very high cost
