date,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
6/3/2022,1544.00,No,2.30,No,12.00,Yes,45,0.1,113,8,20,236,857,1300,8,7,18,Yes,Yes,No,medium cost
6/3/2022,1454.00,Yes,1.60,No,6.00,Yes,21,0.2,160,4,10,186,1100,719,14,10,10,Yes,Yes,Yes,low cost
6/3/2022,1230.00,Yes,2.20,Yes,6.00,No,26,0.8,123,5,7,416,676,988,11,5,9,No,Yes,Yes,low cost
6/3/2022,1552.00,No,1.20,No,10.00,Yes,53,0.3,180,8,18,430,658,2606,13,6,12,Yes,No,No,high cost
6/3/2022,1519.00,No,2.10,No,0.00,No,32,0.7,200,1,10,168,1239,2912,11,10,15,Yes,Yes,No,high cost
6/3/2022,723.00,Yes,1.90,No,4.00,No,30,0.3,102,1,7,1467,1901,2339,19,9,17,No,Yes,Yes,high cost
6/3/2022,1191.00,No,2.40,Yes,2.00,No,13,0.9,169,1,7,179,1813,1028,14,6,8,Yes,Yes,Yes,low cost
6/3/2022,1168.00,No,1.30,No,9.00,No,61,0.1,90,8,10,159,1578,3173,9,4,17,No,No,Yes,very high cost
6/3/2022,1229.00,No,0.50,Yes,15.00,No,14,0.8,191,2,16,120,1878,1667,17,6,17,No,No,Yes,medium cost
6/3/2022,1758.00,Yes,0.50,No,11.00,Yes,13,0.6,190,8,14,762,1864,1897,6,2,15,Yes,No,No,high cost
6/3/2022,1290.00,No,0.50,No,0.00,No,3,0.1,143,6,4,600,1109,1214,9,8,15,No,Yes,Yes,medium cost
6/3/2022,574.00,No,2.80,Yes,16.00,No,38,0.1,90,6,17,286,1171,3269,8,7,10,No,Yes,No,high cost
6/3/2022,1271.00,Yes,0.50,No,12.00,No,32,0.1,113,7,15,1350,1949,445,15,14,14,No,No,Yes,low cost
6/3/2022,1170.00,Yes,1.20,No,4.00,No,30,0.4,83,8,15,27,1722,1073,6,4,8,Yes,Yes,No,low cost
6/3/2022,1269.00,Yes,1.30,No,14.00,No,52,0.8,118,2,15,1597,1920,665,18,5,5,No,No,No,medium cost
6/3/2022,1288.00,No,2.80,Yes,15.00,No,50,0.1,121,2,20,1177,1809,3129,17,6,2,No,No,No,very high cost
6/3/2022,1366.00,Yes,0.70,Yes,0.00,Yes,34,0.1,150,2,9,402,964,3501,13,11,3,Yes,No,No,very high cost
6/3/2022,1572.00,Yes,0.80,Yes,7.00,Yes,8,0.8,169,5,8,577,1237,3461,6,3,10,Yes,Yes,Yes,very high cost
6/3/2022,1627.00,No,0.90,Yes,9.00,Yes,32,0.1,180,6,16,52,1082,3206,12,6,16,Yes,Yes,No,very high cost
6/3/2022,1701.00,Yes,0.50,No,13.00,Yes,46,0.9,115,2,15,364,828,3717,11,0,10,Yes,Yes,No,very high cost
6/3/2022,1900.00,Yes,0.50,Yes,0.00,Yes,55,0.9,171,1,1,934,1241,3917,15,5,18,Yes,No,Yes,very high cost
6/3/2022,1974.00,No,1.00,No,4.00,No,24,0.3,80,7,13,250,545,861,7,4,6,Yes,No,Yes,low cost
6/3/2022,1197.00,Yes,0.50,Yes,9.00,No,20,0.1,129,5,10,214,1710,2885,19,7,14,Yes,Yes,Yes,high cost
6/3/2022,587.00,Yes,2.30,Yes,4.00,No,6,0.7,170,1,16,612,1793,2777,9,2,14,Yes,Yes,No,high cost
6/3/2022,934.00,No,1.10,No,7.00,No,24,0.8,112,5,12,1111,1463,1017,12,7,9,No,No,Yes,low cost
6/3/2022,1195.00,No,2.00,Yes,1.00,Yes,23,0.1,82,4,9,163,1100,980,13,9,17,Yes,No,No,low cost
6/3/2022,1853.00,Yes,1.00,No,2.00,No,23,0.4,92,1,15,202,1951,2775,14,4,17,Yes,No,No,very high cost
6/3/2022,1164.00,No,1.00,No,4.00,Yes,19,0.9,95,8,18,729,1704,3309,15,3,3,Yes,No,Yes,very high cost
6/3/2022,1512.00,Yes,0.50,No,8.00,Yes,18,0.1,88,3,17,1079,1897,3607,12,10,6,Yes,Yes,Yes,very high cost
6/3/2022,1232.00,No,2.90,Yes,1.00,Yes,24,0.3,169,5,17,361,809,1257,16,10,16,Yes,No,No,low cost
6/3/2022,1813.00,Yes,0.60,Yes,0.00,Yes,5,0.2,198,3,8,338,1306,759,9,3,14,Yes,Yes,No,low cost
6/3/2022,946.00,Yes,2.60,Yes,17.00,No,5,0.1,166,3,20,1698,1771,3720,15,7,4,No,Yes,No,very high cost
6/3/2022,739.00,Yes,2.30,Yes,2.00,Yes,58,0.1,88,3,4,1052,1536,475,7,6,6,Yes,No,Yes,low cost
6/3/2022,704.00,Yes,2.70,No,8.00,Yes,29,0.2,80,1,10,1108,1509,1122,9,3,10,Yes,Yes,Yes,low cost
6/3/2022,1663.00,Yes,0.50,No,0.00,No,40,0.6,147,4,15,951,1545,1336,8,5,15,Yes,No,No,medium cost
6/3/2022,1966.00,Yes,1.40,Yes,2.00,No,40,0.9,185,8,18,1197,1987,1185,11,2,20,No,Yes,No,high cost
6/3/2022,1219.00,No,1.00,Yes,0.00,No,17,0.7,196,5,4,473,1022,705,11,3,6,No,Yes,Yes,low cost
6/3/2022,612.00,Yes,0.70,No,6.00,No,35,0.6,181,5,12,1294,1337,3169,14,9,6,No,No,No,high cost
6/3/2022,1658.00,Yes,1.40,No,0.00,Yes,39,0.7,182,1,5,410,522,3483,10,1,15,Yes,No,Yes,very high cost
6/3/2022,1263.00,No,0.50,No,12.00,No,64,0.3,175,5,18,178,1883,1183,14,3,17,No,No,Yes,medium cost
6/3/2022,1395.00,Yes,2.80,No,0.00,Yes,55,0.6,118,3,1,782,1787,3373,11,2,16,Yes,Yes,No,very high cost
6/3/2022,621.00,Yes,2.70,Yes,0.00,No,54,0.1,151,4,20,434,910,2801,6,1,5,Yes,Yes,Yes,high cost
6/3/2022,652.00,No,0.50,Yes,1.00,No,58,0.6,142,3,2,464,781,565,18,12,9,No,No,Yes,low cost
6/3/2022,1175.00,No,0.60,No,10.00,No,25,0.1,145,2,12,137,1501,3153,9,4,12,Yes,No,No,high cost
6/3/2022,561.00,Yes,1.00,No,0.00,No,11,0.1,163,8,10,492,1176,3421,16,2,5,Yes,Yes,Yes,high cost
6/3/2022,1137.00,No,2.20,No,6.00,Yes,3,0.9,173,5,7,1250,1285,316,15,14,17,Yes,No,No,low cost
6/3/2022,1835.00,Yes,2.30,No,4.00,Yes,11,0.1,193,7,13,385,583,448,18,17,14,Yes,No,No,low cost
6/3/2022,1170.00,No,2.90,Yes,2.00,No,40,0.4,169,6,5,427,684,2366,16,8,2,Yes,Yes,Yes,medium cost
6/3/2022,1595.00,Yes,0.80,Yes,0.00,Yes,44,0.7,85,4,20,1024,1838,3881,14,10,9,Yes,No,Yes,very high cost
6/3/2022,1719.00,Yes,2.00,No,0.00,No,12,0.3,122,8,7,240,904,462,6,3,5,No,No,No,low cost
6/3/2022,1770.00,No,2.30,Yes,0.00,No,7,0.8,128,7,6,886,1552,1480,6,1,17,Yes,No,No,medium cost
6/3/2022,1312.00,No,0.50,Yes,0.00,Yes,28,0.8,163,2,0,1233,1854,1087,17,16,14,Yes,No,No,medium cost
6/3/2022,1878.00,No,1.50,Yes,5.00,Yes,56,0.3,139,5,13,183,559,2711,8,2,3,Yes,Yes,Yes,high cost
6/3/2022,1871.00,Yes,2.00,No,7.00,Yes,20,0.1,81,7,14,88,1682,2144,13,12,12,Yes,Yes,Yes,high cost
6/3/2022,922.00,No,1.50,Yes,1.00,Yes,35,0.9,188,7,15,1016,1383,1165,19,6,4,Yes,Yes,Yes,low cost
7/3/2022,1975.00,Yes,1.50,No,6.00,Yes,16,0.9,128,8,11,80,655,2998,5,4,13,Yes,Yes,No,high cost
7/3/2022,1212.00,No,2.60,No,1.00,Yes,46,0.3,102,4,8,611,1715,2249,14,3,4,Yes,Yes,Yes,high cost
7/3/2022,1430.00,Yes,0.90,No,3.00,No,56,0.1,179,3,5,569,906,752,17,8,17,No,No,Yes,low cost
7/3/2022,1958.00,Yes,1.90,Yes,0.00,No,4,0.2,190,2,3,304,637,1409,16,5,3,No,No,No,medium cost
7/3/2022,1836.00,Yes,2.10,Yes,0.00,Yes,30,0.2,184,7,15,276,1230,3072,7,3,5,Yes,Yes,No,very high cost
7/3/2022,557.00,Yes,1.60,No,0.00,No,24,0.5,125,3,0,1131,1315,1305,12,8,3,Yes,No,Yes,low cost
7/3/2022,539.00,Yes,0.60,Yes,9.00,No,21,0.1,145,7,14,551,599,3597,14,5,9,No,No,No,high cost
7/3/2022,880.00,No,0.50,Yes,1.00,No,44,0.5,172,8,15,436,1302,3132,8,7,6,No,Yes,Yes,high cost
7/3/2022,1369.00,Yes,1.80,Yes,6.00,No,34,0.5,162,1,7,553,727,3856,18,4,18,No,Yes,Yes,very high cost
7/3/2022,1109.00,Yes,2.70,Yes,1.00,No,39,0.4,98,1,9,1391,1787,1524,15,10,7,Yes,Yes,Yes,medium cost
7/3/2022,843.00,No,1.80,Yes,0.00,No,16,0.1,166,5,6,981,1096,3673,12,1,20,Yes,No,Yes,very high cost
7/3/2022,598.00,No,2.30,Yes,7.00,No,21,0.7,196,2,10,680,1173,3293,8,4,7,Yes,No,Yes,high cost
7/3/2022,972.00,Yes,2.70,Yes,1.00,No,5,1,126,4,2,687,816,3035,12,7,19,Yes,No,Yes,high cost
7/3/2022,1944.00,Yes,0.50,No,5.00,Yes,36,0.1,197,6,18,1060,1970,584,17,14,13,Yes,Yes,No,medium cost
7/3/2022,1225.00,No,0.70,Yes,0.00,Yes,2,0.6,138,7,1,217,1101,2675,12,11,15,Yes,Yes,No,high cost
7/3/2022,644.00,Yes,1.30,Yes,7.00,Yes,30,0.5,114,1,16,1140,1654,2382,9,0,19,Yes,No,Yes,high cost
7/3/2022,1919.00,No,1.50,No,5.00,Yes,48,0.8,150,4,6,304,1191,1391,19,13,12,Yes,No,Yes,medium cost
7/3/2022,501.00,No,2.30,No,12.00,Yes,54,0.3,131,4,19,504,1089,2346,13,12,2,Yes,No,Yes,medium cost
7/3/2022,1620.00,Yes,2.20,Yes,0.00,Yes,30,0.2,185,3,3,832,1033,606,6,0,18,Yes,No,No,low cost
7/3/2022,1227.00,Yes,1.10,Yes,0.00,No,34,0.2,130,3,3,935,1781,1324,7,3,12,No,Yes,Yes,medium cost
7/3/2022,1359.00,Yes,0.50,Yes,1.00,Yes,58,0.5,107,6,3,446,901,1076,16,8,4,Yes,Yes,Yes,low cost
7/3/2022,1914.00,No,0.70,No,1.00,No,35,0.6,118,8,2,942,1701,643,17,1,8,Yes,No,Yes,medium cost
7/3/2022,1645.00,Yes,1.80,No,1.00,No,21,0.7,123,7,2,897,1308,783,10,8,20,Yes,No,No,low cost
7/3/2022,1063.00,Yes,1.10,No,0.00,Yes,26,0.8,101,5,2,1208,1232,3809,17,16,5,Yes,No,Yes,very high cost
7/3/2022,946.00,No,2.10,No,0.00,Yes,19,0.2,154,8,0,159,630,2104,7,4,16,Yes,Yes,No,medium cost
7/3/2022,1231.00,No,1.20,Yes,5.00,No,54,0.8,185,3,10,632,1184,1762,5,3,6,Yes,Yes,No,medium cost
7/3/2022,1397.00,No,2.90,Yes,13.00,No,9,0.5,87,6,18,1308,1991,3137,12,1,11,Yes,Yes,Yes,very high cost
7/3/2022,701.00,Yes,0.70,No,7.00,No,15,0.5,160,3,11,1002,1256,1756,6,3,17,Yes,Yes,Yes,medium cost
7/3/2022,570.00,Yes,0.50,Yes,2.00,No,9,0.3,111,7,5,1331,1917,3663,14,10,14,No,No,No,very high cost
7/3/2022,1993.00,Yes,0.50,No,10.00,Yes,27,0.3,147,8,11,150,510,2437,14,0,9,Yes,No,No,high cost
7/3/2022,955.00,No,0.50,Yes,4.00,No,43,0.9,143,5,8,1248,1511,1432,12,9,9,Yes,Yes,Yes,medium cost
7/3/2022,924.00,No,0.50,Yes,0.00,Yes,47,0.3,167,8,6,108,1813,1620,17,15,12,Yes,No,No,medium cost
7/3/2022,600.00,No,0.50,No,0.00,No,14,0.8,112,5,2,320,747,1655,18,0,9,No,No,No,low cost
7/3/2022,518.00,No,0.80,Yes,0.00,No,3,0.1,178,7,1,437,1947,2832,5,0,8,Yes,No,Yes,high cost
7/3/2022,1063.00,Yes,2.50,No,0.00,Yes,31,0.9,95,6,10,295,935,961,16,6,5,Yes,Yes,No,low cost
7/3/2022,920.00,Yes,0.50,No,2.00,No,46,0.8,149,3,3,1058,1421,2608,6,0,2,No,No,Yes,high cost
7/3/2022,1715.00,No,1.90,No,4.00,Yes,3,0.1,171,5,6,79,1652,514,7,4,13,Yes,No,No,low cost
7/3/2022,1841.00,Yes,1.30,Yes,6.00,No,14,0.6,167,8,8,593,672,2304,7,1,18,No,No,Yes,high cost
7/3/2022,543.00,Yes,0.50,Yes,4.00,Yes,60,0.7,132,5,7,693,1031,933,14,0,5,Yes,Yes,No,low cost
7/3/2022,1762.00,Yes,2.70,Yes,13.00,Yes,25,0.9,189,1,14,300,527,1896,14,10,20,Yes,Yes,Yes,medium cost
7/3/2022,1112.00,Yes,0.50,Yes,1.00,No,53,0.6,121,4,16,234,739,3655,7,3,20,Yes,Yes,No,very high cost
7/3/2022,709.00,Yes,2.00,Yes,0.00,No,35,0.1,136,1,0,1545,1596,1973,12,9,16,No,Yes,Yes,medium cost
7/3/2022,1315.00,Yes,2.60,No,7.00,No,64,0.8,128,7,16,59,575,3278,6,3,13,No,No,No,high cost
7/3/2022,1762.00,Yes,2.50,No,10.00,Yes,15,0.3,107,8,11,1103,1364,2183,8,3,11,Yes,Yes,No,high cost
7/3/2022,1462.00,Yes,1.70,Yes,1.00,No,25,0.2,182,7,18,91,1478,824,15,5,13,Yes,No,Yes,low cost
7/3/2022,571.00,No,1.60,Yes,8.00,No,35,0.2,186,7,20,177,1282,2598,13,5,8,Yes,Yes,No,medium cost
7/3/2022,666.00,Yes,0.50,Yes,7.00,Yes,54,0.4,81,3,13,58,1353,1254,15,9,9,Yes,Yes,Yes,low cost
7/3/2022,1994.00,No,1.50,Yes,2.00,Yes,7,0.5,146,8,7,447,1435,3622,7,0,20,Yes,No,Yes,very high cost
7/3/2022,1583.00,Yes,2.10,Yes,11.00,No,14,0.7,148,7,16,942,1651,1704,17,13,2,Yes,No,Yes,high cost
7/3/2022,1778.00,No,1.40,Yes,3.00,Yes,45,1,132,4,17,88,516,1624,15,13,9,Yes,Yes,No,medium cost
7/3/2022,1926.00,Yes,1.10,No,13.00,Yes,50,0.2,179,6,17,371,1000,3809,17,12,17,Yes,Yes,No,very high cost
7/3/2022,966.00,Yes,0.60,No,9.00,Yes,50,0.2,117,4,10,1446,1754,2574,10,1,5,Yes,No,Yes,high cost
7/3/2022,568.00,No,2.00,No,1.00,No,36,0.3,179,3,4,181,1703,950,17,9,9,Yes,No,No,low cost
7/3/2022,1897.00,No,3.00,No,1.00,Yes,21,0.5,192,8,2,1311,1935,273,17,6,3,Yes,Yes,Yes,low cost
7/3/2022,1695.00,No,0.50,Yes,6.00,Yes,46,0.7,200,3,9,1791,1898,446,16,13,15,Yes,Yes,Yes,medium cost
7/3/2022,1623.00,Yes,1.20,No,6.00,Yes,61,0.9,120,7,12,1568,1832,1510,12,10,17,Yes,Yes,No,high cost
7/3/2022,914.00,Yes,0.50,No,0.00,Yes,26,0.7,147,4,0,706,721,1122,12,9,2,Yes,Yes,Yes,low cost
7/3/2022,1721.00,Yes,0.50,Yes,4.00,Yes,33,0.5,128,4,5,871,1048,707,19,2,5,Yes,Yes,Yes,low cost
7/3/2022,890.00,Yes,2.20,Yes,4.00,No,44,0.5,198,8,13,1074,1873,751,7,3,3,No,No,No,low cost
7/3/2022,600.00,No,0.50,No,1.00,No,48,0.8,191,3,7,501,1465,3393,12,7,8,Yes,No,No,high cost
7/3/2022,1677.00,No,1.80,Yes,4.00,No,11,0.7,124,6,8,271,1477,3771,15,6,12,Yes,No,No,very high cost
7/3/2022,723.00,No,0.50,No,0.00,Yes,3,0.2,168,4,3,920,1748,1851,15,3,16,Yes,No,No,medium cost
7/3/2022,638.00,No,1.70,Yes,11.00,No,27,0.5,102,4,17,1171,1383,2735,7,2,9,Yes,Yes,No,high cost
7/3/2022,852.00,No,1.00,Yes,4.00,Yes,62,0.7,104,7,13,293,1159,2253,17,4,7,Yes,Yes,No,medium cost
7/3/2022,1979.00,Yes,1.60,Yes,0.00,No,32,0.2,165,7,1,833,1630,452,13,6,14,No,Yes,No,low cost
7/3/2022,710.00,Yes,0.50,No,6.00,No,32,0.8,151,5,9,485,857,1419,12,11,18,No,Yes,No,low cost
7/3/2022,1034.00,No,2.60,Yes,2.00,Yes,45,0.3,190,3,4,182,1293,969,15,1,7,Yes,No,No,low cost
7/3/2022,600.00,No,2.50,Yes,8.00,Yes,22,0.1,145,1,11,207,1162,3441,19,1,5,Yes,No,No,high cost
7/3/2022,1027.00,No,0.50,No,2.00,Yes,64,0.9,103,2,7,1698,1747,3786,17,12,12,Yes,No,No,very high cost
7/3/2022,1260.00,No,0.60,No,5.00,Yes,13,1,106,6,6,165,736,2710,13,1,8,Yes,Yes,No,high cost
7/3/2022,1793.00,No,1.80,Yes,10.00,No,12,0.5,169,6,17,1086,1418,3533,16,14,15,Yes,Yes,Yes,very high cost
7/3/2022,675.00,No,2.30,No,10.00,No,60,0.9,144,5,15,192,757,1735,7,0,13,Yes,No,Yes,low cost
7/3/2022,658.00,Yes,2.70,No,0.00,Yes,12,0.9,103,7,3,1156,1750,3587,14,11,20,Yes,No,No,very high cost
7/3/2022,1694.00,Yes,0.60,No,0.00,Yes,34,0.3,102,7,7,377,549,2298,17,5,2,Yes,Yes,No,high cost
7/3/2022,804.00,Yes,0.80,Yes,12.00,Yes,41,0.9,89,1,13,709,818,2027,11,5,11,Yes,No,No,medium cost
7/3/2022,1713.00,No,2.50,Yes,1.00,No,27,0.9,127,7,3,729,974,2406,13,10,20,Yes,No,Yes,high cost
7/3/2022,706.00,No,0.50,No,13.00,Yes,31,0.1,108,3,19,543,938,2419,8,7,4,Yes,No,Yes,medium cost
7/3/2022,1362.00,No,0.50,No,3.00,No,25,0.8,131,7,9,553,1505,995,7,6,18,No,Yes,Yes,low cost
7/3/2022,1527.00,No,2.70,No,10.00,Yes,60,0.1,154,5,14,526,1116,2078,5,3,11,Yes,Yes,Yes,high cost
7/3/2022,768.00,No,0.50,Yes,0.00,No,19,0.9,159,2,1,637,991,1145,19,1,7,No,No,Yes,low cost
7/3/2022,1314.00,No,2.90,Yes,8.00,Yes,41,0.1,155,4,12,113,577,626,10,4,4,Yes,Yes,Yes,low cost
7/3/2022,705.00,Yes,0.50,No,5.00,Yes,57,0.9,155,6,9,1114,1374,1509,15,11,18,Yes,Yes,Yes,medium cost
7/3/2022,1403.00,No,2.70,No,2.00,Yes,26,0.1,164,5,3,461,1251,3371,13,9,9,Yes,No,Yes,very high cost
7/3/2022,1486.00,No,2.60,No,7.00,No,52,0.1,85,4,15,1430,1747,297,13,1,15,No,Yes,No,low cost
7/3/2022,781.00,No,1.10,No,2.00,No,38,0.4,198,5,7,304,1674,3508,13,8,5,No,No,Yes,very high cost
7/3/2022,986.00,Yes,1.50,No,1.00,Yes,23,0.8,183,8,3,471,800,2385,16,9,19,Yes,No,No,medium cost
7/3/2022,1310.00,No,1.40,No,0.00,No,33,0.4,105,1,14,806,1016,1301,13,12,19,No,No,Yes,medium cost
7/3/2022,560.00,Yes,2.00,Yes,6.00,Yes,57,0.3,81,3,12,80,1327,2167,11,10,7,Yes,No,Yes,medium cost
7/3/2022,1348.00,No,1.30,No,0.00,No,43,0.4,116,5,6,204,501,3914,10,3,8,Yes,No,Yes,very high cost
7/3/2022,1567.00,No,0.50,Yes,3.00,No,22,0.5,119,6,6,545,1621,2312,9,1,18,Yes,No,No,high cost
7/3/2022,1940.00,Yes,0.90,Yes,4.00,No,17,0.7,93,5,7,112,858,2297,14,6,8,No,Yes,No,high cost
7/3/2022,1979.00,Yes,2.90,Yes,0.00,Yes,19,1,176,3,9,1331,1532,411,8,2,2,Yes,Yes,Yes,low cost
7/3/2022,561.00,Yes,2.10,Yes,7.00,Yes,2,0.1,193,3,13,1055,1294,665,10,0,4,Yes,Yes,No,low cost
7/3/2022,1717.00,Yes,1.30,No,1.00,No,62,0.7,130,1,3,609,810,3226,6,4,5,No,Yes,No,very high cost
7/3/2022,535.00,No,1.50,No,1.00,Yes,48,0.7,113,1,4,290,811,740,11,10,18,Yes,Yes,No,low cost
7/3/2022,1413.00,No,0.50,Yes,4.00,Yes,39,0.1,185,5,12,1039,1318,3878,19,16,4,Yes,No,No,very high cost
7/3/2022,1358.00,No,2.50,Yes,0.00,No,20,0.6,135,7,0,1485,1655,3406,5,1,11,No,No,Yes,very high cost
7/3/2022,1519.00,No,2.90,No,2.00,No,30,0.7,112,7,8,1122,1702,2440,9,5,10,Yes,Yes,Yes,high cost
7/3/2022,1254.00,No,1.20,Yes,2.00,No,50,0.7,108,5,6,462,1013,3959,10,4,17,Yes,Yes,No,very high cost
7/3/2022,1591.00,Yes,2.20,No,3.00,Yes,49,0.4,154,6,7,1384,1883,3703,17,6,20,Yes,Yes,No,very high cost
7/3/2022,977.00,Yes,2.80,Yes,2.00,No,35,0.6,165,2,15,1502,1862,3714,19,3,10,No,Yes,Yes,very high cost
7/3/2022,1640.00,Yes,0.70,No,10.00,Yes,21,0.8,169,7,14,589,1301,337,16,3,5,Yes,Yes,No,low cost
7/3/2022,663.00,No,0.80,Yes,0.00,No,25,0.6,183,2,1,82,1605,3176,6,2,2,Yes,No,Yes,high cost
7/3/2022,1744.00,Yes,1.00,No,1.00,Yes,20,0.5,112,8,3,68,718,1205,18,7,14,Yes,No,No,medium cost
7/3/2022,1624.00,No,1.60,Yes,8.00,No,28,0.4,150,2,10,689,699,2473,16,11,2,Yes,No,No,high cost
7/3/2022,1108.00,Yes,1.30,Yes,14.00,Yes,2,0.3,169,7,20,208,1742,1229,5,3,4,Yes,Yes,No,low cost
7/3/2022,1188.00,Yes,1.40,Yes,0.00,Yes,9,0.6,114,2,0,1339,1558,2896,12,11,16,Yes,No,Yes,very high cost
7/3/2022,817.00,No,1.30,No,0.00,No,11,0.5,144,3,11,722,766,2039,11,6,19,No,Yes,No,medium cost
7/3/2022,863.00,No,1.60,Yes,5.00,Yes,6,0.7,133,4,13,717,1799,520,10,2,18,Yes,No,Yes,low cost
7/3/2022,1397.00,No,2.40,Yes,5.00,Yes,3,0.2,121,3,15,433,1658,1378,18,15,4,Yes,Yes,Yes,medium cost
7/3/2022,1108.00,No,1.00,No,3.00,No,49,0.7,140,5,12,1298,1666,3254,12,0,16,Yes,No,No,very high cost
7/3/2022,1068.00,No,2.00,Yes,1.00,Yes,37,0.9,184,7,13,186,1998,1803,5,4,7,Yes,No,No,medium cost
7/3/2022,1702.00,Yes,2.30,No,12.00,Yes,52,0.5,145,2,15,1397,1491,2501,16,12,4,Yes,No,No,very high cost
7/3/2022,808.00,No,0.50,Yes,0.00,No,8,0.1,192,4,1,618,1891,3762,15,9,12,Yes,No,Yes,very high cost
7/3/2022,1156.00,No,0.50,No,6.00,No,61,0.1,89,7,9,1214,1262,1796,16,6,13,No,Yes,Yes,medium cost
7/3/2022,1271.00,No,0.50,Yes,2.00,No,54,0.1,159,8,3,613,650,990,14,11,6,No,Yes,Yes,low cost
7/3/2022,696.00,No,0.50,No,6.00,No,51,0.3,197,3,8,649,907,2630,18,8,9,No,No,Yes,medium cost
7/3/2022,1981.00,Yes,1.90,Yes,13.00,No,45,0.3,175,6,18,193,1234,1380,10,1,13,No,Yes,No,medium cost
8/3/2022,614.00,No,1.70,Yes,0.00,Yes,58,0.2,128,7,2,22,519,3487,15,6,11,Yes,Yes,Yes,high cost
8/3/2022,1590.00,No,0.60,Yes,0.00,No,7,0.3,122,3,17,1464,1595,1201,12,3,18,Yes,Yes,Yes,medium cost
8/3/2022,1945.00,No,1.60,No,4.00,No,21,0.7,113,3,10,280,895,3015,6,1,15,No,No,No,very high cost
8/3/2022,1135.00,Yes,2.80,Yes,9.00,No,43,0.4,158,1,11,690,1589,3204,18,13,6,Yes,No,No,very high cost
8/3/2022,1049.00,No,0.60,Yes,8.00,Yes,2,0.3,172,6,10,39,1564,433,10,7,6,Yes,No,No,low cost
8/3/2022,1807.00,Yes,2.10,No,2.00,No,49,0.8,125,1,10,337,1384,1906,17,13,13,No,Yes,Yes,high cost
8/3/2022,984.00,Yes,0.50,No,13.00,Yes,42,0.8,98,7,17,1036,1611,898,16,8,13,Yes,Yes,No,low cost
8/3/2022,720.00,Yes,1.40,Yes,0.00,Yes,61,0.6,96,7,8,1347,1733,2799,5,3,15,Yes,No,Yes,very high cost
8/3/2022,1536.00,No,0.80,No,12.00,No,13,0.3,105,7,20,22,1634,2020,6,0,16,Yes,Yes,No,high cost
8/3/2022,771.00,Yes,0.50,No,3.00,No,25,1,86,4,6,327,922,770,12,1,20,No,Yes,No,low cost
8/3/2022,503.00,No,2.50,No,3.00,No,57,0.6,185,6,11,778,1291,305,11,8,16,No,No,Yes,low cost
8/3/2022,675.00,No,2.40,No,1.00,No,42,0.6,187,7,2,482,874,2953,9,5,13,Yes,Yes,No,high cost
8/3/2022,1936.00,Yes,1.90,Yes,13.00,Yes,34,0.2,182,7,14,591,1089,1671,6,1,9,Yes,No,Yes,medium cost
8/3/2022,1303.00,No,1.00,Yes,0.00,Yes,15,0.1,138,3,10,229,1604,2574,12,4,14,Yes,Yes,Yes,high cost
8/3/2022,1004.00,Yes,2.90,Yes,0.00,No,35,0.2,141,6,9,901,1162,3772,17,8,18,No,Yes,Yes,very high cost
8/3/2022,1972.00,No,1.20,Yes,0.00,No,37,0.7,102,2,1,715,1648,2870,16,0,17,No,No,No,very high cost
8/3/2022,1822.00,No,1.20,No,0.00,No,8,0.2,195,6,0,172,910,2577,9,5,8,Yes,Yes,No,high cost
8/3/2022,1159.00,Yes,2.80,No,5.00,Yes,18,0.5,83,1,7,681,723,2246,8,1,3,Yes,Yes,No,medium cost
8/3/2022,1782.00,Yes,2.80,Yes,6.00,Yes,58,0.8,157,1,13,867,999,2405,15,0,16,Yes,No,Yes,high cost
8/3/2022,894.00,No,2.10,Yes,16.00,No,16,0.7,168,8,20,286,1300,3377,5,1,6,Yes,Yes,Yes,high cost
8/3/2022,1884.00,No,2.10,Yes,7.00,Yes,43,0.8,185,1,18,451,819,3619,14,8,7,Yes,Yes,Yes,very high cost
8/3/2022,1648.00,Yes,0.50,No,1.00,Yes,17,0.9,142,2,3,1119,1238,1184,6,2,2,Yes,No,Yes,medium cost
8/3/2022,798.00,No,2.40,No,5.00,No,4,0.2,96,3,9,526,643,2965,15,7,14,Yes,Yes,No,high cost
8/3/2022,802.00,Yes,2.40,Yes,1.00,No,45,0.8,157,3,9,1299,1633,3713,8,3,8,No,No,No,very high cost
8/3/2022,1276.00,Yes,2.90,Yes,2.00,No,53,0.3,130,2,3,217,735,3798,19,10,8,Yes,Yes,Yes,very high cost
8/3/2022,1331.00,Yes,1.60,No,0.00,No,16,0.5,165,2,7,1109,1226,1026,13,5,20,Yes,No,Yes,medium cost
8/3/2022,1620.00,No,2.60,Yes,6.00,No,5,0.9,186,6,18,434,1339,1086,18,14,13,Yes,No,No,medium cost
8/3/2022,1996.00,No,2.50,No,5.00,Yes,51,0.4,122,4,9,671,1445,2236,8,7,12,Yes,No,Yes,high cost
8/3/2022,1092.00,No,2.70,Yes,8.00,No,45,0.8,185,1,10,1404,1424,1303,12,3,20,No,Yes,Yes,medium cost
8/3/2022,1018.00,Yes,0.70,Yes,7.00,No,63,0.1,155,5,18,856,883,3048,10,3,2,No,No,Yes,high cost
